10000,2008-02-02 13:39:48,116.35924,39.93669
1098,2008-02-02 13:39:49,116.51841,39.92464
1278,2008-02-02 13:39:49,116.30565,39.97779
1109,2008-02-02 13:39:52,116.44369,39.82559
1134,2008-02-02 13:39:52,116.38082,39.99428
1012,2008-02-02 13:39:54,116.31961,39.93299
10171,2008-02-02 13:39:58,116.37069,39.9755
1239,2008-02-02 13:39:59,116.44293,39.89254
1292,2008-02-02 13:39:59,116.35651,39.90728
10237,2008-02-02 13:40:00,116.41815,39.9815
10299,2008-02-02 13:40:03,116.31428,39.85684
10003,2008-02-02 13:40:04,116.42528,39.93222
1195,2008-02-02 13:40:05,116.43123,39.96762
10042,2008-02-02 13:40:10,116.35417,39.95652
10002,2008-02-02 13:40:13,116.41106,39.92823
1233,2008-02-02 13:40:15,116.33213,39.94605
1271,2008-02-02 13:40:16,116.40043,39.958
1130,2008-02-02 13:40:17,116.4435,39.82537
1211,2008-02-02 13:40:17,116.32221,39.97953
1176,2008-02-02 13:40:21,116.42599,39.83692
1236,2008-02-02 13:40:21,116.45577,39.92315
1279,2008-02-02 13:40:28,116.3665,39.94727
10040,2008-02-02 13:40:30,116.28947,39.88828
1274,2008-02-02 13:40:31,116.42396,39.96815
1134,2008-02-02 13:40:32,116.38087,39.99064
1009,2008-02-02 13:40:35,116.35049,39.90031
10151,2008-02-02 13:40:35,116.27794,39.84915
1179,2008-02-02 13:40:38,116.4117,39.90981
1087,2008-02-02 13:40:39,116.36432,39.86929
1172,2008-02-02 13:40:39,116.42613,39.83273
1018,2008-02-02 13:40:41,116.39689,39.97334
10123,2008-02-02 13:40:41,116.18334,39.92596
1140,2008-02-02 13:40:42,116.32074,39.95585
1249,2008-02-02 13:40:42,116.40561,39.91411
1257,2008-02-02 13:40:42,116.36235,39.89929
1244,2008-02-02 13:40:44,116.43708,39.96353
1288,2008-02-02 13:40:47,116.33911,39.91668
1240,2008-02-02 13:40:49,116.22985,39.90208
1251,2008-02-02 13:40:52,116.07641,39.98427
1033,2008-02-02 13:40:54,116.4043,39.86718
10207,2008-02-02 13:40:54,116.49042,40.00326
10222,2008-02-02 13:40:57,116.53642,39.75461
10340,2008-02-02 13:41:02,116.31255,39.90628
10044,2008-02-02 13:41:04,116.3704,39.98677
1016,2008-02-02 13:41:05,116.34573,39.86039
1318,2008-02-02 13:41:08,116.42231,40.04193
10033,2008-02-02 13:41:08,116.10391,39.96106
1029,2008-02-02 13:41:11,116.41724,39.88696
1127,2008-02-02 13:41:12,116.43997,39.92407
1226,2008-02-02 13:41:13,116.4831,39.98862
10275,2008-02-02 13:41:18,116.20861,40.09872
1256,2008-02-02 13:41:22,116.30868,40.07052
10326,2008-02-02 13:41:23,116.45388,39.90277
10056,2008-02-02 13:41:24,116.22494,39.89872
10022,2008-02-02 13:41:27,116.38552,39.85399
1019,2008-02-02 13:41:29,116.35992,39.86778
1148,2008-02-02 13:41:29,116.35889,39.99192
1207,2008-02-02 13:41:29,116.2742,39.95911
1108,2008-02-02 13:41:31,116.34661,39.89633
1126,2008-02-02 13:41:33,116.2886,40.05218
1021,2008-02-02 13:41:37,116.3579,39.87415
1185,2008-02-02 13:41:37,116.35606,39.97531
1115,2008-02-02 13:41:38,116.44366,39.82555
10029,2008-02-02 13:41:40,116.54162,39.75753
10024,2008-02-02 13:41:43,116.41047,39.8998
1123,2008-02-02 13:41:44,116.41905,39.94634
1020,2008-02-02 13:41:46,116.41876,39.94798
1020,2008-02-02 13:41:47,116.41881,39.94798
1110,2008-02-02 13:41:47,116.46757,39.91106
1196,2008-02-02 13:41:47,116.42806,39.92464
1308,2008-02-02 13:41:47,116.84218,39.70689
10124,2008-02-02 13:41:47,116.47537,39.96584
1300,2008-02-02 13:41:48,116.43501,39.98319
1199,2008-02-02 13:41:50,116.40973,40.00015
1076,2008-02-02 13:41:58,116.41612,39.94822
1133,2008-02-02 13:42:00,116.33794,39.93705
1024,2008-02-02 13:42:01,116.34743,39.89105
10215,2008-02-02 13:42:01,116.35896,39.8882
1043,2008-02-02 13:42:02,116.53696,40.02214
1083,2008-02-02 13:42:05,116.39245,39.89011
1072,2008-02-02 13:42:09,116.49749,39.95157
1102,2008-02-02 13:42:13,116.32778,39.97431
10035,2008-02-02 13:42:13,116.42695,39.92609
1228,2008-02-02 13:42:14,116.82391,38.95095
10237,2008-02-02 13:42:15,116.41795,39.98697
1120,2008-02-02 13:42:17,116.41041,39.85536
10006,2008-02-02 13:42:18,116.52455,39.91579
113,2008-02-02 13:42:19,116.39458,39.85562
1108,2008-02-02 13:42:20,116.34692,39.89169
1220,2008-02-02 13:42:21,116.30408,39.91998
10018,2008-02-02 13:42:21,116.36993,39.93255
1268,2008-02-02 13:42:22,116.33613,39.92177
1167,2008-02-02 13:42:23,116.42615,39.80241
1045,2008-02-02 13:42:24,116.82644,40.06117
10037,2008-02-02 13:42:25,116.37378,39.83962
1078,2008-02-02 13:42:26,116.21984,39.90611
10225,2008-02-02 13:42:26,116.35494,39.95461
1106,2008-02-02 13:42:27,116.35577,39.94428
1111,2008-02-02 13:42:27,116.35179,39.91326
10103,2008-02-02 13:42:27,116.43779,39.86281
10163,2008-02-02 13:42:27,116.33004,39.96681
1006,2008-02-02 13:42:28,116.31961,39.88576
10014,2008-02-02 13:42:28,116.47323,39.91904
1104,2008-02-02 13:42:30,116.39357,39.86737
1136,2008-02-02 13:42:33,116.43368,39.93428
1235,2008-02-02 13:42:33,116.56454,40.07082
1027,2008-02-02 13:42:35,116.41921,39.93174
113,2008-02-02 13:42:36,116.39639,39.85559
10121,2008-02-02 13:42:37,116.52752,39.93659
1193,2008-02-02 13:42:43,116.33608,39.96208
1253,2008-02-02 13:42:44,116.39446,39.99682
1138,2008-02-02 13:42:45,116.42405,39.99288
1060,2008-02-02 13:42:49,116.34981,39.95173
10247,2008-02-02 13:42:49,116.41849,39.96992
1014,2008-02-02 13:42:50,116.48373,39.96273
1013,2008-02-02 13:42:51,116.30253,39.96111
10118,2008-02-02 13:42:51,116.28582,39.91161
10239,2008-02-02 13:42:51,116.43159,39.98786
1040,2008-02-02 13:42:54,116.34232,39.97527
10187,2008-02-02 13:42:54,116.33106,39.89617
1019,2008-02-02 13:42:55,116.36092,39.86814
1289,2008-02-02 13:42:56,116.73836,39.85585
1132,2008-02-02 13:42:59,116.39285,39.94742
1197,2008-02-02 13:43:00,116.44337,39.82537
1092,2008-02-02 13:43:03,116.31202,39.97475
1198,2008-02-02 13:43:04,116.54681,40.07749
10117,2008-02-02 13:43:04,116.40241,39.9348
1093,2008-02-02 13:43:06,116.40037,39.92108
1237,2008-02-02 13:43:08,116.19274,39.90673
10326,2008-02-02 13:43:08,116.44964,39.90318
1085,2008-02-02 13:43:09,116.31983,39.93314
10054,2008-02-02 13:43:11,116.00424,40.35438
1301,2008-02-02 13:43:12,116.41228,39.95572
1092,2008-02-02 13:43:13,116.31206,39.97481
1113,2008-02-02 13:43:13,116.40561,39.85257
10275,2008-02-02 13:43:13,116.20892,40.09873
1023,2008-02-02 13:43:16,116.3345,39.89615
1169,2008-02-02 13:43:19,116.45403,39.90165
1285,2008-02-02 13:43:21,120.66024,31.79032
1234,2008-02-02 13:43:22,116.44513,39.95883
1129,2008-02-02 13:43:23,116.44432,39.82484
1137,2008-02-02 13:43:23,116.35355,39.91803
1171,2008-02-02 13:43:23,116.39563,39.9902
1257,2008-02-02 13:43:24,116.36236,39.89835
1140,2008-02-02 13:43:25,116.33013,39.9512
1231,2008-02-02 13:43:25,116.37514,39.88794
10052,2008-02-02 13:43:25,116.39612,39.81617
10217,2008-02-02 13:43:25,116.44441,40.02073
1146,2008-02-02 13:43:27,116.44045,39.91623
1102,2008-02-02 13:43:28,116.32783,39.97431
10154,2008-02-02 13:43:28,116.39146,39.95024
1305,2008-02-02 13:43:29,116.34945,39.9379
1107,2008-02-02 13:43:30,116.41715,39.98727
10202,2008-02-02 13:43:30,116.45723,39.99576
1214,2008-02-02 13:43:31,116.57926,40.0468
1008,2008-02-02 13:43:35,116.36217,39.86856
1028,2008-02-02 13:43:35,116.36658,39.88011
1149,2008-02-02 13:43:36,116.56583,40.07128
10215,2008-02-02 13:43:36,116.35546,39.88812
10026,2008-02-02 13:43:37,116.36328,39.90577
10184,2008-02-02 13:43:37,116.33186,39.94616
1007,2008-02-02 13:43:38,116.31518,39.90127
1284,2008-02-02 13:43:38,116.4459,39.87223
1146,2008-02-02 13:43:39,116.44046,39.91623
10105,2008-02-02 13:43:39,116.56674,40.07091
1097,2008-02-02 13:43:40,116.44366,39.82559
1175,2008-02-02 13:43:42,116.49678,40.14553
1143,2008-02-02 13:43:44,116.47794,40.09181
10046,2008-02-02 13:43:44,116.25972,39.80133
1229,2008-02-02 13:43:49,116.4117,39.91067
1205,2008-02-02 13:43:50,116.46673,39.92143
10031,2008-02-02 13:43:50,116.41474,39.95558
1011,2008-02-02 13:43:51,116.3679,39.87785
1030,2008-02-02 13:43:51,116.42064,39.90765
1295,2008-02-02 13:43:51,116.47301,39.97842
10312,2008-02-02 13:44:04,116.43128,39.89271
1101,2008-02-02 13:44:05,116.46786,39.89931
1144,2008-02-02 13:44:06,116.37338,39.88776
1226,2008-02-02 13:44:09,116.50287,40.007
10117,2008-02-02 13:44:10,116.40241,39.93468
10220,2008-02-02 13:44:10,116.42364,39.89928
1145,2008-02-02 13:44:12,116.4146,39.85595
1234,2008-02-02 13:44:13,116.44508,39.96032
10205,2008-02-02 13:44:13,116.50575,40.01059
1200,2008-02-02 13:44:14,116.42603,39.82857
1179,2008-02-02 13:44:16,116.41119,39.91379
10119,2008-02-02 13:44:16,116.41904,39.95332
1074,2008-02-02 13:44:18,116.56542,40.07212
10007,2008-02-02 13:44:19,116.26878,39.89574
1136,2008-02-02 13:44:21,116.43381,39.93489
1075,2008-02-02 13:44:22,116.27872,39.94539
1259,2008-02-02 13:44:23,116.34267,39.89042
10203,2008-02-02 13:44:26,116.33152,39.99142
10239,2008-02-02 13:44:26,116.41271,39.98748
1223,2008-02-02 13:44:28,116.31174,40.03619
10010,2008-02-02 13:44:29,116.56454,40.07186
10051,2008-02-02 13:44:29,116.08819,39.94833
10156,2008-02-02 13:44:32,116.57955,40.06245
1032,2008-02-02 13:44:34,116.42479,39.89261
1178,2008-02-02 13:44:36,116.85072,40.21571
10338,2008-02-02 13:44:37,116.3207,39.88978
10028,2008-02-02 13:44:38,116.40759,39.91984
1015,2008-02-02 13:44:40,116.32899,39.90591
1196,2008-02-02 13:44:45,116.43366,39.86947
10241,2008-02-02 13:44:48,116.46096,39.92747
1278,2008-02-02 13:44:49,116.30847,39.98379
10000,2008-02-02 13:44:50,116.35929,39.93688
1109,2008-02-02 13:44:52,116.44369,39.82559
10034,2008-02-02 13:44:52,116.48947,39.9707
1012,2008-02-02 13:44:54,116.32021,39.92217
10171,2008-02-02 13:44:58,116.37288,39.97371
1239,2008-02-02 13:44:59,116.45005,39.88458
1292,2008-02-02 13:44:59,116.35013,39.90597
10237,2008-02-02 13:45:02,116.41579,39.9975
10299,2008-02-02 13:45:03,116.31428,39.85683
10311,2008-02-02 13:45:04,116.48407,39.88679
1195,2008-02-02 13:45:05,116.42039,39.9901
10003,2008-02-02 13:45:06,116.43549,39.92544
1013,2008-02-02 13:45:11,116.30246,39.95705
10042,2008-02-02 13:45:12,116.35991,39.95123
1240,2008-02-02 13:45:14,116.25311,39.90614
1233,2008-02-02 13:45:15,116.33204,39.9461
10002,2008-02-02 13:45:15,116.41104,39.92822
1271,2008-02-02 13:45:16,116.41887,39.95664
1130,2008-02-02 13:45:17,116.4435,39.82537
1211,2008-02-02 13:45:17,116.32222,39.97953
1106,2008-02-02 13:45:18,116.3505,39.94438
1176,2008-02-02 13:45:21,116.42607,39.81428
1236,2008-02-02 13:45:21,116.46609,39.93228
1239,2008-02-02 13:45:23,116.45005,39.884
1279,2008-02-02 13:45:28,116.35599,39.94413
1237,2008-02-02 13:45:31,116.2041,39.90606
1274,2008-02-02 13:45:31,116.40501,39.96778
1134,2008-02-02 13:45:32,116.38826,39.97131
10040,2008-02-02 13:45:32,116.2756,39.892
1009,2008-02-02 13:45:35,116.35319,39.91212
10151,2008-02-02 13:45:37,116.27693,39.86617
10241,2008-02-02 13:45:38,116.46094,39.92927
1172,2008-02-02 13:45:39,116.42611,39.831
1179,2008-02-02 13:45:39,116.41401,39.91392
1018,2008-02-02 13:45:41,116.39672,39.97328
1087,2008-02-02 13:45:41,116.34843,39.86102
10123,2008-02-02 13:45:41,116.18315,39.92631
1249,2008-02-02 13:45:42,116.40731,39.90775
1244,2008-02-02 13:45:44,116.43723,39.96367
1120,2008-02-02 13:45:46,116.41561,39.86219
1288,2008-02-02 13:45:47,116.33644,39.92196
1007,2008-02-02 13:45:49,116.31545,39.89896
1251,2008-02-02 13:45:52,116.07642,39.98427
10207,2008-02-02 13:45:53,116.49686,40.00776
1033,2008-02-02 13:45:54,116.40509,39.86737
10222,2008-02-02 13:45:56,116.53643,39.7547
10203,2008-02-02 13:46:01,116.33152,39.99142
10340,2008-02-02 13:46:02,116.29789,39.90644
1016,2008-02-02 13:46:05,116.34845,39.86122
10044,2008-02-02 13:46:06,116.36023,39.97531
1318,2008-02-02 13:46:08,116.42222,40.04194
10033,2008-02-02 13:46:10,116.10388,39.96109
1029,2008-02-02 13:46:11,116.41723,39.88699
1127,2008-02-02 13:46:12,116.43493,39.91637
1256,2008-02-02 13:46:14,116.30872,40.0704
10275,2008-02-02 13:46:20,116.20789,40.09955
10056,2008-02-02 13:46:24,116.22487,39.89891
10326,2008-02-02 13:46:24,116.44508,39.90284
10022,2008-02-02 13:46:27,116.38535,39.85413
1148,2008-02-02 13:46:29,116.3589,39.99191
1207,2008-02-02 13:46:29,116.26882,39.95935
1108,2008-02-02 13:46:32,116.35176,39.88185
1126,2008-02-02 13:46:33,116.28861,40.05217
1138,2008-02-02 13:46:34,116.42386,39.99206
1207,2008-02-02 13:46:35,116.269,39.95864
1021,2008-02-02 13:46:37,116.35853,39.85784
1185,2008-02-02 13:46:37,116.35272,39.97557
1115,2008-02-02 13:46:38,116.44367,39.82557
10029,2008-02-02 13:46:42,116.54161,39.75762
10024,2008-02-02 13:46:43,116.40588,39.89967
1123,2008-02-02 13:46:44,116.41298,39.9505
1020,2008-02-02 13:46:47,116.41947,39.94072
1107,2008-02-02 13:46:47,116.41849,39.99326
1110,2008-02-02 13:46:47,116.46965,39.91036
1308,2008-02-02 13:46:47,116.84217,39.70688
10124,2008-02-02 13:46:47,116.47521,39.96569
1300,2008-02-02 13:46:48,116.47262,39.9796
1199,2008-02-02 13:46:50,116.40973,40.00015
1228,2008-02-02 13:46:56,116.82391,38.95095
1076,2008-02-02 13:46:58,116.38862,39.94754
1133,2008-02-02 13:46:59,116.34434,39.93843
1024,2008-02-02 13:47:01,116.34748,39.89098
1043,2008-02-02 13:47:02,116.50338,40.00521
1083,2008-02-02 13:47:05,116.37881,39.88833
1072,2008-02-02 13:47:09,116.49749,39.95157
1102,2008-02-02 13:47:13,116.32746,39.98321
10035,2008-02-02 13:47:15,116.4196,39.93056
10340,2008-02-02 13:47:16,116.29602,39.90626
10237,2008-02-02 13:47:17,116.41144,40.00153
1120,2008-02-02 13:47:18,116.41639,39.86406
10006,2008-02-02 13:47:20,116.51205,39.91538
113,2008-02-02 13:47:21,116.4373,39.85745
1108,2008-02-02 13:47:21,116.35263,39.88195
1220,2008-02-02 13:47:21,116.30422,39.90611
10018,2008-02-02 13:47:21,116.36996,39.93261
1268,2008-02-02 13:47:22,116.34729,39.91847
1167,2008-02-02 13:47:23,116.42615,39.80245
1045,2008-02-02 13:47:24,116.82644,40.06117
10103,2008-02-02 13:47:26,116.43774,39.8631
10225,2008-02-02 13:47:26,116.35474,39.95495
1111,2008-02-02 13:47:27,116.3451,39.90589
10037,2008-02-02 13:47:27,116.37365,39.83956
1006,2008-02-02 13:47:28,116.31959,39.88574
10014,2008-02-02 13:47:28,116.47319,39.91895
10163,2008-02-02 13:47:28,116.33003,39.96679
1104,2008-02-02 13:47:30,116.36099,39.86867
1235,2008-02-02 13:47:33,116.56458,40.07076
1027,2008-02-02 13:47:35,116.42019,39.93415
10121,2008-02-02 13:47:37,116.52752,39.93658
1032,2008-02-02 13:47:42,116.42479,39.89261
1193,2008-02-02 13:47:43,116.33299,39.96106
1253,2008-02-02 13:47:44,116.38228,39.98106
1060,2008-02-02 13:47:49,116.35532,39.95099
1014,2008-02-02 13:47:50,116.48371,39.96275
10118,2008-02-02 13:47:51,116.29189,39.92144
10247,2008-02-02 13:47:51,116.41361,39.95793
10239,2008-02-02 13:47:52,116.38851,39.98677
1040,2008-02-02 13:47:54,116.33475,39.98102
10187,2008-02-02 13:47:54,116.27875,39.89578
1019,2008-02-02 13:47:55,116.40665,39.87069
1289,2008-02-02 13:47:56,116.69668,39.86668
1132,2008-02-02 13:47:59,116.42295,39.94833
1197,2008-02-02 13:48:00,116.44339,39.82541
1236,2008-02-02 13:48:00,116.46348,39.93409
1198,2008-02-02 13:48:04,116.5468,40.0775
1092,2008-02-02 13:48:05,116.29586,39.97348
1093,2008-02-02 13:48:06,116.40296,39.9286
1085,2008-02-02 13:48:09,116.31907,39.94404
1127,2008-02-02 13:48:10,116.43151,39.91437
1301,2008-02-02 13:48:12,116.41947,39.94088
10054,2008-02-02 13:48:12,116.00429,40.3545
1113,2008-02-02 13:48:13,116.40818,39.85325
1092,2008-02-02 13:48:14,116.29586,39.9735
10275,2008-02-02 13:48:15,116.208,40.09956
1023,2008-02-02 13:48:16,116.33539,39.89101
1169,2008-02-02 13:48:19,116.45152,39.9289
1285,2008-02-02 13:48:21,120.6433,31.81367
1129,2008-02-02 13:48:23,116.44431,39.82485
1171,2008-02-02 13:48:23,116.39568,39.98323
1234,2008-02-02 13:48:23,116.44133,39.96131
1257,2008-02-02 13:48:24,116.33083,39.89612
10217,2008-02-02 13:48:24,116.44441,40.02073
1140,2008-02-02 13:48:25,116.34599,39.93116
